Gamma,Formation Date,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ
5,2017-01-03,5.667686976102098e-08,0.3673444228368685,1.40963425039474e-08,2.3636654031483294e-09,2.15268279460683e-09,1.626736663379964e-08,0.4266642209739477,1.6269895439361938e-08,7.523244311513005e-09,3.687265671556473e-09,8.083897422927928e-10,0.20599123634346153
5,2017-02-01,3.738928654666527e-09,0.5274457928111886,3.716748491672032e-10,1.204607732061663e-10,1.1203005584322551e-10,6.20840794869794e-10,0.40549213957687186,6.549790881919599e-10,3.1405229424936725e-10,2.6187418250127243e-10,5.3333204839199734e-11,0.06706206136376555
5,2017-03-01,1.6956566411083745e-08,0.5402808548097081,1.1757224319214543e-09,4.1296085547896795e-10,4.155995796755247e-10,2.2305819174545e-09,0.42260640993937343,2.2863083705228817e-09,1.0811429109993403e-09,7.3354102958352e-10,1.7749901301910195e-10,0.037112709780995935
5,2017-04-03,6.887871847152288e-10,0.5838083991224613,1.910960271959442e-10,9.63111155140376e-11,8.826026678777393e-11,7.808468575856985e-10,0.41619159530133415,5.583261201091457e-10,2.2440672383011362e-10,2.2754712917598577e-10,4.490118837484747e-11,2.6757221187656686e-09
5,2017-05-01,9.624005532019142e-09,0.6368157881273023,6.840005108222547e-09,2.3734360879291275e-09,2.080734058212792e-09,2.3406196264195837e-08,0.3631841218768846,1.4964020346963953e-08,5.4386363902367416e-09,9.314534022577764e-09,1.459774670079757e-09,1.4494470617583484e-08
5,2017-06-01,7.731119049817816e-09,0.639036555155447,4.50232544607432e-09,2.1695863172497207e-09,1.9143698591260048e-09,2.2347362745104964e-08,0.36096335456841644,1.668884764573416e-08,5.343825231096721e-09,1.9452923333139617e-08,1.4502503825538085e-09,8.675526361118632e-09
5,2017-07-03,6.204270050094424e-10,0.5732688175365115,2.826463883154547e-10,8.431605299660677e-11,7.221463032504893e-11,5.48916866492975e-10,0.4267311792824981,6.077921240935728e-10,2.2151131857209364e-10,1.2697196204432254e-10,4.02765366109173e-11,5.759174703997237e-10
5,2017-08-01,1.4482861285998956e-09,0.6201988513209449,1.1847784891508563e-09,1.6487411951815692e-10,1.3979948882250967e-10,1.3264794278889605e-09,0.37980114086552375,1.5541626034708636e-09,5.389843891427895e-10,4.5316071952431197e-10,8.823545920362774e-11,9.147704937908707e-10
5,2017-09-01,9.218283631981522e-10,0.6052126175463572,4.513857800117484e-10,1.5809231348422399e-10,1.3184414628618493e-10,2.582313400658488e-09,0.3947873733619109,1.9088249771608373e-09,4.895326567419906e-10,1.7010106257148266e-09,9.084644812832163e-11,6.560531371498994e-10
5,2017-10-02,8.62006647614744e-09,0.5346819286799659,0.10438316092604027,1.0458865667642723e-09,8.259972280028929e-10,6.3877445534386e-09,0.3609348115471634,1.4684885332167005e-08,2.6474633898570718e-09,5.352286673408009e-08,7.288582927170379e-10,1.0383062012841715e-08
5,2017-11-01,2.8902835913520202e-09,0.643856748295077,2.5201390013499906e-09,2.9491947965944184e-10,2.0024894593034463e-10,2.0658440581048364e-09,0.31947176799045296,8.183123851689326e-09,9.190623146425328e-10,0.03667146587342727,3.095486676485813e-10,4.578729380934702e-10
5,2017-12-01,2.5331088521154595e-08,0.5847882171943594,0.04605678245340424,5.18659454394573e-10,3.3407148403976233e-10,2.572007681274241e-09,0.2841279019591044,2.2602448617692897e-08,2.0247883679475175e-09,0.08502704373664483,4.95054150574607e-10,7.783687642696323e-10
5,2018-01-02,6.049031175552659e-09,0.6397520519519809,8.640449793098006e-10,1.9046801994081844e-10,9.793034767872543e-11,1.1781031238761151e-09,0.19575317191837557,0.05852430493822051,8.104053019514597e-10,0.10597046159875992,2.1748151089704624e-10,1.8519871640631688e-10
5,2018-02-01,1.0539537214370014e-07,0.7908789057711133,7.061230081964974e-09,3.658692458378022e-09,3.3809049705569128e-09,2.4108397144692872e-08,1.1429127116425388e-06,0.07788541089689063,1.0280857619981652e-08,0.1312343790173641,4.156102595184959e-09,3.3603635279461866e-09
5,2018-03-01,1.7383950374927094e-09,0.6661139213966834,2.79681353511435e-10,1.3554095196871165e-10,8.84343726395961e-11,9.144097655412456e-09,0.03218878963766266,0.09050334944955997,1.1743659069666484e-09,0.2111939264923163,2.2631995160814673e-10,2.3694255390649625e-10
5,2018-04-02,7.309184973056927e-10,0.6241257588186525,1.1210698943091779e-10,5.3600165332995914e-11,3.609811470639541e-11,2.2838774968375415e-09,0.042567808879719046,0.1068684255720577,5.188601833368366e-10,0.22643800280396092,1.0257703455378144e-10,8.75713433008718e-11
5,2018-05-01,3.0714409218196495e-08,0.6101651860667504,2.616601594535293e-08,1.3822274770423002e-09,8.232039941978946e-10,2.5380722229364652e-08,0.13914192929585895,1.2425173419788729e-06,1.691343891900539e-08,0.25069153601132904,2.4426979404570088e-09,2.286004019582753e-09
5,2018-06-01,1.1866198494414342e-09,0.6268791585196545,1.2057082010017579e-08,1.3292918766686306e-10,7.513516988243948e-11,1.0566045489522534e-09,0.23815414319947487,6.199081780644235e-09,6.769997593583643e-10,0.1349666762988067,4.1152187931733967e-10,1.8608970469033768e-10
5,2018-07-02,8.710633734568464e-09,0.6276392028020007,1.4411251124515489e-08,1.407605765729357e-09,9.553924281806783e-10,6.658530984502528e-09,0.3723602528411765,1.2368465276216076e-08,5.405225997493814e-09,4.878626093528371e-07,3.402110197439243e-09,3.1749980220307596e-09
5,2018-08-01,8.047567810569435e-08,0.6266099316954115,2.029742303740715e-07,1.9997912649843294e-09,8.010266525638381e-10,1.0994439998146343e-08,0.15615647556883622,0.03121400690272707,2.2295293581921216e-08,0.18601925337923428,9.600999960165221e-09,3.312331060183603e-09
5,2018-09-04,3.546702595116203e-09,0.8023186424157335,5.7416159014591534e-09,7.936171360467272e-11,4.4099767919041064e-11,2.813685817652603e-10,0.19768133681250177,5.903723006397572e-10,2.1613998241585856e-10,9.60790598802164e-09,3.814815666464793e-10,2.8271638158716333e-10
5,2018-10-01,0.04603371638582678,0.8145264005116013,2.647367400275551e-07,2.4346077425192836e-09,1.625833723267658e-09,1.3173339985343699e-08,0.053747871513282926,5.2547639297231963e-08,2.6999915994643893e-08,0.08569159514483228,4.9467453725479866e-08,5.458926253476321e-09
5,2018-11-01,0.12606653604060794,0.4898715905444437,2.22375987303177e-08,1.6079506591735013e-09,1.1406719969789999e-09,1.1029665772033025e-08,1.2204049880599027e-08,0.18871949983832503,0.025912829728666507,0.16942947242209402,2.0163611247643644e-08,3.042314666309977e-09
5,2018-12-03,0.4220013650063893,0.2413930457149404,2.0199922197867684e-08,7.877084805478737e-09,4.185638824965929e-09,6.481552715778795e-08,3.5452819607545857e-07,8.554723158300676e-08,5.383532305174343e-06,0.33659961622852536,1.0637112655515303e-08,4.17271264637682e-08
5,2019-01-02,5.568498901527903e-07,0.3365803634496109,2.4403614450484088e-08,1.013147528728802e-08,1.317314764730257e-08,4.0643084858011555e-08,0.04051186855632349,1.0617461824343272e-07,0.28253495339371565,0.3403720373522206,1.33996543169706e-08,1.2472644577593487e-08
5,2019-02-01,4.5083387306222575e-08,0.4249899304290278,0.04511406825990547,7.805110357624602e-10,1.9205171793337285e-09,1.23254841457647e-09,2.2654992769165343e-09,6.0819998084464e-09,0.2919513948177397,0.23794453244362845,1.4623077256736612e-08,2.0621583846351687e-09
5,2019-03-01,1.7704140845380508e-08,0.44892610732167215,0.09314443056080185,7.477443263598959e-10,1.068597868884912e-09,2.0639635916453644e-09,5.595349539646437e-09,0.09314367250361347,0.27621931811580097,5.083173641197326e-08,0.08856638959675807,3.889820888724985e-09
5,2019-04-01,1.6222292001805159e-09,0.4755106407163696,7.350599918958089e-10,2.1288476368615008e-10,1.8893091067638443e-10,8.548760542650879e-10,0.06767908718268732,6.493124512359345e-09,0.43098225509090593,5.9719196593051504e-09,0.02582800050795193,4.2306013006639794e-10
5,2019-05-01,1.0221066413348621e-08,0.7024269139720062,3.106958043415419e-09,9.630511251540362e-10,5.340433552318728e-10,1.6010519854032013e-08,0.16703772915728446,9.542572900718946e-08,0.13053521427449832,5.200289825128325e-09,7.628746403836525e-09,3.5058068390682364e-09
5,2019-06-03,2.7069822939273995e-08,0.5298945352661876,3.1896657214912302e-09,2.6758837441944064e-09,1.512410919363214e-09,5.05119286905283e-08,0.19034164884820196,0.15409564682461394,0.11301832808779182,0.012649742715578055,5.452437185282988e-09,7.845477285765525e-09
5,2019-07-01,2.1044193293126328e-08,0.6336519744280559,6.490276615280727e-09,5.411186851367885e-09,2.5004309477746237e-09,1.4856750867139524e-08,9.33544576661252e-09,0.3663476050085123,3.0410115176312864e-07,4.913820649593078e-08,4.137073630896391e-09,3.548715498281182e-09
5,2019-08-01,4.290747221600527e-08,0.5759941438615785,2.615541106262875e-09,1.9849960574114126e-09,1.0132217898946613e-09,1.2530994443949995e-08,6.596696646323649e-09,0.3623555017383041,0.061650266876935915,9.935157708148439e-09,7.960452481181464e-09,1.978648955534785e-09
5,2019-09-03,2.148508417809663e-08,0.5538384094609675,2.3331435786955293e-10,2.812281674927257e-10,1.5884443331732645e-10,4.271480874222191e-09,0.35920836878802687,0.012821262263267073,3.209533280986026e-09,0.07413192889491951,4.850985642129148e-10,4.682352718402253e-10
5,2019-10-01,0.2735311291337835,0.35893542956647945,1.1832083715093474e-09,1.4648226514195159e-09,8.828090650440659e-10,9.948618483995426e-09,0.36370944380685855,2.1154750384352102e-07,1.0211051535706604e-08,0.0038237568646994177,1.7055806303134526e-09,3.6845843666776e-09
5,2019-11-01,0.10369303882288959,0.49373021826105495,1.1242202769060894e-09,7.284197378520277e-10,3.7710355723123e-10,2.2016269896573615e-09,0.31085694969813654,8.234260971946752e-09,1.9688493708966007e-09,0.09171968381083069,7.305497687459692e-10,9.404205751874402e-08
5,2019-12-02,2.7515499073473206e-09,0.567540395342422,4.817732404992895e-10,8.427945412277562e-10,4.3822314531377733e-10,1.5502373720260595e-09,0.43245883137687696,2.6068010306502446e-09,1.0970726246295385e-09,7.597594345907496e-07,7.364553988200746e-10,3.0163591979728507e-09
5,2020-01-02,4.918947305395587e-09,0.5563334257499101,2.3879679410654814e-10,4.788708106119753e-10,1.4679799697186904e-10,2.8504062997184384e-09,0.1752276497843844,7.66638502911946e-09,1.4112885090450735e-09,0.26843890362918577,7.692402799523532e-10,2.3557867092473767e-09
5,2020-02-03,6.863726995269715e-10,0.5220428411409926,1.290937276720895e-10,1.7300357546358195e-10,1.1144247106014675e-10,4.5563103279634103e-10,0.4245495704729323,7.263817945753753e-10,2.488318413624385e-10,0.053407585331436504,1.707542800091283e-10,3.53127031734214e-10
5,2020-03-02,3.7499265878816695e-09,0.40932571274438556,1.7133951582048432e-09,2.2282126847977216e-09,1.715668140403146e-09,7.159054919775314e-09,0.5906741998227963,9.295422803900761e-09,3.296052366271631e-09,5.3917846475543584e-08,1.976806679433994e-09,2.380432295576435e-09
5,2020-04-01,3.7482846154170305e-10,0.35456956349100427,1.209276161064297e-10,1.5265991807861908e-10,1.3818228403571575e-10,3.832409925943038e-09,0.6454304182121048,3.441925998706606e-10,2.8028584608840965e-10,1.2765892806416866e-08,1.305343927984567e-10,1.5697715996344037e-10
10,2010-04-12,1.1195238358343193e-09,0.08963695145220137,2.3190765840693997e-09,6.228148738920259e-10,0.013142495295341698,0.6677450416188548,1.0957526175228124e-09,0.0065749913360963795,0.06296735136494729,0.15993315452797863,1.1715744730854908e-09,8.07583738944928e-09
10,2010-05-03,1.9843923825353895e-10,0.07923234207085811,6.152858868032971e-10,1.051313057970432e-10,0.00814633549481927,0.6581457573000347,2.350429072561932e-10,0.014492884765932114,0.0689083201834523,0.16750581700615153,2.1685336992904277e-10,0.003568541807999282
10,2010-06-01,2.6505912138467222e-09,0.03966848701946161,7.950424151715654e-09,1.2872317999977785e-09,0.017301417167713478,0.6917943278781201,1.3430866995304335e-09,0.015331765658535657,0.04944603217213983,0.17115054480663253,1.8272833499596453e-09,0.015307410238779542
10,2010-07-01,2.4682082875491397e-09,1.8828792976057495e-07,5.41866601124004e-09,1.3661978634944848e-09,0.015233367512657175,0.6805130386112508,4.8225258538908084e-09,0.028108019876125233,0.06747425072852357,0.17759008826700023,1.5257127911319974e-09,0.031081031115202603
10,2010-08-02,3.0228968143856368e-09,6.884767975089456e-08,8.16152331255802e-09,1.8992817700586454e-09,0.00915889441173126,0.6692002521321411,4.9913035382235e-09,0.02232788200213638,0.10516517906321037,0.157709988630274,2.0559960169486035e-09,0.03643771478182563
10,2010-09-01,5.031221828962566e-10,7.17942311749133e-09,1.085090734041836e-09,3.1607532141846766e-10,0.0102059056469954,0.6529055204891455,1.5600445503832927e-09,0.06276229151347523,0.06578590287863857,0.17097131739121074,3.453232287339045e-10,0.037369051091455344
10,2010-10-01,1.1390889926208751e-10,0.006421760379191213,5.950253704720176e-10,6.624718846125145e-11,0.010930104481197592,0.6706176174570545,1.578061413020973e-10,0.04750638875908334,0.07425459284619512,0.15524379339604805,7.117401229461501e-11,0.03502574167706847
10,2010-11-01,4.627620023852762e-09,0.01102165663525664,2.0021702064951188e-08,2.5035075089361854e-09,5.806642768409562e-08,0.6704626925535743,2.7443406488216004e-09,0.03185919218383445,0.0970108903797454,0.15167446745570365,2.3381979031912597e-09,0.037971010490089746
10,2010-12-01,9.657167457759423e-10,0.03192889874662522,1.024498187578483e-08,4.687179430670019e-10,2.786841831533596e-09,0.6358560914093082,5.965229588719034e-10,0.03454357521628478,0.09712627204549039,0.16910874630363973,4.534354040153142e-10,0.03143640076243498
10,2011-01-03,1.8006114220867084e-09,0.04041967890781496,4.200815452155686e-08,8.761636043992141e-10,4.204425053952787e-09,0.616403193406399,1.1269455179655046e-09,0.032302458637602526,0.12105498118054697,0.1604492980397106,7.773458429822081e-10,0.029370339034279956
10,2011-02-01,8.823589307779468e-11,0.11253017390259201,5.480232991207921e-10,5.141563482476955e-11,1.0796345044246528e-10,0.641353910540992,6.395858006662923e-11,0.0038873109123742943,0.11457482771009773,0.12211770324848195,6.51842059649417e-11,0.005536072760681001
10,2011-03-01,1.364844457136856e-10,0.1343492958350383,1.2110808063412863e-09,7.882725385206268e-11,1.1759925206969738e-10,0.6135427815644947,3.3773761987799625e-10,0.02159529614446571,0.10564271146231043,0.12486989858870592,8.268095901265259e-11,1.4440574604634063e-08
10,2011-04-01,3.810035740166749e-09,0.12471894330114516,1.2987505298042594e-07,1.8852059419529545e-09,3.6484757731645757e-09,0.5736152672712471,7.930993755383294e-09,0.04512667942670472,0.10310761358725488,0.15343130240831085,1.821395896642774e-09,4.503417711915758e-08
10,2011-05-02,5.1169258732339805e-09,0.08419888970100842,0.018866615606226527,2.3753690492447758e-09,4.563885665874862e-09,0.564221690897235,8.341789995583324e-09,0.047645483045789166,0.08953192117797543,0.1955330647554076,1.8820615499339832e-09,2.3125363258807104e-06
10,2011-06-01,1.8107310343259243e-09,0.05562544391818248,1.5249435092348653e-07,7.470092337654717e-10,1.7103046441376335e-09,0.5865742936173117,2.251560957893414e-09,0.06437426745295925,0.0995526352382641,0.1732229088251426,4.592052321423209e-10,0.020650291474977874
10,2011-07-01,9.87903037967228e-10,0.08116892802954036,1.8855733962239395e-08,4.272299807706655e-10,8.62838658974976e-10,0.5852237880749444,1.1204266721816385e-09,0.06253813564328302,0.09925108802519511,0.15758126093492966,2.3981728509194124e-10,0.01423677679815786
10,2011-08-01,9.69495992272438e-10,0.0866399224855095,2.8950975485425463e-09,4.692488724325625e-10,1.1321683493455166e-09,0.5633063057097882,1.706504594250865e-09,0.07328832543107512,0.08585719760232131,0.1823181554679641,2.821811147731844e-10,0.008590085848645224
10,2011-09-01,1.3257152713736894e-09,0.0686465188266986,2.4189532649375133e-09,6.766761360727183e-10,2.0504288074005806e-09,0.532994805884761,2.745082076593202e-09,0.054350712225321715,0.09928282770790234,0.238124971052121,3.864600532211294e-10,0.006600154699879701
10,2011-10-03,9.472865864778507e-11,0.11783079762545101,1.1108518509587051e-10,6.668851652818022e-11,1.0815574463349218e-10,0.3569779187699699,7.121909914711729e-09,0.34017366437653357,2.4635373614032505e-09,0.18501760888270286,6.168282342974723e-11,3.175544282122246e-10
10,2011-11-01,7.534234836551013e-11,0.09795302472959384,6.580905452140083e-11,4.4852345539067384e-11,6.419927781299884e-11,8.686908889649674e-09,0.07020479039664249,0.46348972463167437,0.1162440010582541,0.2521084500956618,4.316063973654707e-11,1.0790089079546212e-10
10,2011-12-01,3.338599866656154e-10,0.14126779397445183,2.8082683034215007e-10,1.9565438233095913e-10,2.884302333030792e-10,1.341838950303989e-07,0.11757554464183538,0.30108469106131774,0.18915985470641075,0.2509119793965841,1.8362133874385335e-10,7.531123655642904e-10
10,2012-01-03,4.3596579959172443e-10,0.1673101471162847,3.6620129317655734e-10,2.3409741706085376e-10,2.8316248959264747e-10,0.3684027146688205,0.006896901727888837,0.09425312433752629,0.17066243444414403,0.19247467447999073,2.3603364892866326e-10,1.6698843363218131e-09
10,2012-02-01,7.298992938058465e-10,0.2875226235403205,4.773545232805835e-10,3.0697018496076545e-10,5.63256850267795e-10,0.11232389433428812,0.225742548613547,0.05022802067648508,0.1209820065303822,0.20320089957948842,4.051484469072185e-10,4.242859428849988e-09
10,2012-03-01,2.572172122394435e-09,0.276360290917368,1.368704647660401e-09,8.29013763347634e-10,1.26785453117914e-09,1.840146415836834e-08,0.21555537164052793,0.2000807393949114,0.16314316268446352,0.14485974563467505,1.2202090136587654e-09,6.640686358392643e-07
10,2012-04-02,1.9791986306798e-09,0.20188809645852518,1.1627204510815174e-09,7.256661821238642e-10,6.502224685545615e-10,1.2158904807734112e-08,0.10364972467659257,0.3777649650184426,0.12208555272768443,0.14869919928057948,8.758238024689593e-10,0.04591244428563927
